"Location_name","Status","Priority","Address","City","State","Zip_code","Country","Phone","Email","Website","Facebook","Instagram","YouTube","Twitter","LinkedIn","Fax","Img","Tags","Products","Description","Lat","Lng","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Position_loca","Position_phone","Position_fax","Position_email","Position_web","Position_social","Marker"
"DEVA ECZANESİ","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","2129990311","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AŞIK ECZANESİ","active","10000","TİRE","İZMİR","","","Türkiye","2325051055","","","","","","","","","","Eczane","","","38.089478","27.731838","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CİHAN ECZANESİ","active","10000","NUSAYBİN","MARDİN","","","Türkiye","4824157900","","","","","","","","","","Eczane","","","37.0696439","41.213997","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CEREN ECZANESİ","active","10000","BAHÇELİEVLER","İSTANBUL","","","Türkiye","2124519619","","","","","","","","","","Eczane","","","40.9975","28.850556","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KIVANÇ ECZANESİ","active","10000","LÜLEBURGAZ","KIRKLARELİ","","","Türkiye","2884174700","","","","","","","","","","Eczane","","","41.402742","27.365646","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YARAR ECZANESİ","active","10000","MERKEZ","ISPARTA","","","Türkiye","2462121616","","","","","","","","","","Eczane","","","37.7274986","30.6487508","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÜLER ECZANESİ","active","10000","ANAMUR","MERSİN","","","Türkiye","3248146343","","","","","","","","","","Eczane","","","36.077286","32.832889","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SÖYLEMEZOĞLU ECZANESİ","active","10000","TARSUS","MERSİN","","","Türkiye","3246260010","","","","","","","","","","Eczane","","","36.9165612","34.8952102","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SIRIM ECZANESİ","active","10000","İLKADIM","SAMSUN","","","Türkiye","3629991020","","","","","","","","","","Eczane","","","41.2797031","36.3360667","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AKGUL ECZANESI","active","10000","Merkez","OSMANİYE","","","Türkiye","3288126040","","","","","","","","","","Eczane","","","37.1297417","36.3064595","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SARILAR ECZANESİ","active","10000","AKŞEHİR","KONYA","","","Türkiye","3328134903","","","","","","","","","","Eczane","","","38.360258","31.417991","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HEP İSTANBUL ECZANESİ","active","10000","ESENYURT","İSTANBUL","","","Türkiye","2128032025","","","","","","","","","","Eczane","","","41.0343177","28.6614809","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ORTAKARAÖREN ECZANESİ","active","10000","SEYDİŞEHİR","KONYA","","","Türkiye","3325851225","","","","","","","","","","Eczane","","","37.41926","31.848216","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SUDE ECZANESİ","active","10000","EFELER","AYDIN","","","Türkiye","2565033334","","","","","","","","","","Eczane","","","37.8521677","27.8780275","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BANU ECZANESİ","active","10000","ÇINARCIK","YALOVA","","","Türkiye","7693203260","","","","","","","","","","Eczane","","","40.645156","29.119241","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAŞ ECZANESİ","active","10000","SİNCAN","ANKARA","","","Türkiye","3122700107","","","","","","","","","","Eczane","","","39.9333635","32.8597419","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FİKRET ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3124266506","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAŞAMKENT ECZANESİ","active","10000","KARESİ","BALIKESİR","","","Türkiye","","","","","","","","","","","Eczane","","","39.7848385","27.8780275","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HAKAN ECZANESİ","active","10000","MERKEZ","ESKİŞEHİR","","","Türkiye","","","","","","","","","","","Eczane","","","39.7667061","30.52563109999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CEM ECZANESİ","active","10000","YENİŞEHİR","BURSA","","","Türkiye","2247736048","","","","","","","","","","Eczane","","","40.264198","29.650687","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HALK ECZANESİ","active","10000","ÇİFTELER","ESKİŞEHİR","","","Türkiye","2225412221","","","","","","","","","","Eczane","","","39.382","31.0408","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NESRİN ECZANESİ","active","10000","İZMİT","KOCAELİ","","","Türkiye","2623212942","","","","","","","","","","Eczane","","","40.7654408","29.9408089","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ HAYAT ECZANESİ","active","10000","ÇUKUROVA","ADANA","","","Türkiye","","","","","","","","","","","Eczane","","","37.0840599","35.1928634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AKDAMAR ECZANESİ","active","10000","Merkez","MERSİN","","","Türkiye","","","","","","","","","","","Eczane","","","36.8121041","34.6414811","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERTAN ECZANESİ","active","10000","YENİMAHALLE","ANKARA","","","Türkiye","3123343064","","","","","","","","","","Eczane","","","40.0129334","32.740723","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KARAKÖY ECZANESİ","active","10000","BEYOĞLU","İSTANBUL","","","Türkiye","2122499885","","","","","","","","","","Eczane","","","41.036944","28.9775","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FATİH ECZANESİ","active","10000","MERKEZ","AMASYA","","","Türkiye","3582122000","","","","","","","","","","Eczane","","","40.656455","35.837347","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DENİZ ECZANESİ","active","10000","ETİMESGUT","ANKARA","","","Türkiye","5973203260","","","","","","","","","","Eczane","","","39.8346129","32.6051351","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAĞRI YANCAR ECZANESİ","active","10000","BAŞAKŞEHİR","İSTANBUL","","","Türkiye","2124882774","","","","","","","","","","Eczane","","","41.083333","28.816667","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÜRSOY ECZANESİ","active","10000","NAZİLLİ","AYDIN","","","Türkiye","2563133757","","","","","","","","","","Eczane","","","37.909777","28.324294","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ATA ECZANESİ","active","10000","MENDERES","İZMİR","","","Türkiye","2322616165","","","","","","","","","","Eczane","","","38.251744","27.132668","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"OKTAY ECZANESİ","active","10000","ÜMRANİYE","İSTANBUL","","","Türkiye","2163351431","","","","","","","","","","Eczane","","","41.03332899999999","29.10136","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAPAKÇUR ECZANESİ","active","10000","MERKEZ","BİNGÖL","","","Türkiye","","","","","","","","","","","Eczane","","","38.885464","40.496625","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÖMRÜM ECZANESİ","active","10000","MENDERES","İZMİR","","","Türkiye","2327811668","","","","","","","","","","Eczane","","","38.251744","27.132668","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YASİNCİ ECZANESİ","active","10000","KORKUTELİ","ANTALYA","","","Türkiye","2426436270","","","","","","","","","","Eczane","","","37.064426","30.196586","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KOCAK ECZANESI","active","10000","ÇUKUROVA","ADANA","","","Türkiye","3222569596","","","","","","","","","","Eczane","","","37.0840599","35.1928634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TULIN ECZANESI","active","10000","Merkez","MERSİN","","","Türkiye","3243363590","","","","","","","","","","Eczane","","","36.8121041","34.6414811","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAGLARBASI ECZANESI","active","10000","BAĞLAR","DİYARBAKIR","","","Türkiye","4698680001","","","","","","","","","","Eczane","","","37.84818500000001","40.0551946","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AVCIOĞLU ECZANESİ","active","10000","MEZİTLİ","MERSİN","","","Türkiye","3244815448","","","","","","","","","","Eczane","","","36.8573692","34.3976356","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YANAL ECZANESİ","active","10000","KARATAY","KONYA","","","Türkiye","3323471211","","","","","","","","","","Eczane","","","37.8746429","32.4931554","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İLAÇ EVİ ECZANESİ","active","10000","LÜLEBURGAZ","KIRKLARELİ","","","Türkiye","2884152929","","","","","","","","","","Eczane","","","41.402742","27.365646","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HASTANE ISIK ECZANESI","active","10000","İSCEHİSAR","AFYONKARAHİSAR","","","Türkiye","","","","","","","","","","","Eczane","","","38.861286","30.749196","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BENAL ECZANESİ","active","10000","BODRUM","MUĞLA","","","Türkiye","2523671920","","","","","","","","","","Eczane","","","37.034407","27.43054","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TUNALILAR ECZANESİ","active","10000","KARESİ","BALIKESİR","","","Türkiye","2662498282","","","","","","","","","","Eczane","","","39.7848385","27.8780275","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BÜLBÜL ECZANESİ","active","10000","EDREMİT","BALIKESİR","","","Türkiye","2663737007","","","","","","","","","","Eczane","","","39.594664","27.021888","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAHADIR ECZANESİ","active","10000","GEBZE","KOCAELİ","","","Türkiye","2625038485","","","","","","","","","","Eczane","","","40.8025157","29.4397941","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAVUZ ECZANESİ","active","10000","ŞEHZADELER","MANİSA","","","Türkiye","2362314269","","","","","","","","","","Eczane","","","38.5726989","27.5026174","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İPEK ECZANESİ","active","10000","SÜLEYMANPAŞA","TEKİRDAĞ","","","Türkiye","7113203260","","","","","","","","","","Eczane","","","40.9780919","27.511674","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAĞLAR ECZANESİ","active","10000","TAVŞANLI","KÜTAHYA","","","Türkiye","2746161363","","","","","","","","","","Eczane","","","39.547","29.4914","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HARMANCI ECZANESİ","active","10000","MERKEZ","ESKİŞEHİR","","","Türkiye","","","","","","","","","","","Eczane","","","39.7667061","30.52563109999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAPRAK ECZANESİ","active","10000","SELÇUKLU","KONYA","","","Türkiye","3322571274","","","","","","","","","","Eczane","","","37.8746429","32.4931554","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ASLAN ECZANESI","active","10000","MEZİTLİ","MERSİN","","","Türkiye","3243587033","","","","","","","","","","Eczane","","","36.8573692","34.3976356","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MEYDAN ECZANESİ","active","10000","SIVAS NURI DEMIRAĞ HAVALIMANI","SİVAS","","","Türkiye","","","","","","","","","","","Eczane","","","39.8021991","36.8926028","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
